Well,Row,Column,X,Y,Layer1
2051,84,102,510163.3138,4606990.395,.868973
2052,84,103,510197.3881,4606968.479,.720624
2053,84,103,510231.9877,4606946.735,.720660
2054,85,103,510267.1121,4606925.665,.784901
2055,85,104,510302.6763,4606905.486,.708248
2056,85,104,510338.7294,4606886.136,.710388
2057,85,104,510375.1320,4606867.078,.710656
2058,85,105,510411.8301,4606847.561,.686825
2059,86,105,510448.6868,4606826.985,.594421E-06
2060,86,106,510485.2740,4606805.555,.387295
2061,86,106,510521.3254,4606783.795,.152476
2062,86,106,510556.6558,4606762.138,.117371
2063,92,116,511477.4791,4606186.443,.00000
2064,92,116,511503.4943,4606160.828,.00000
2065,92,116,511528.2991,4606134.015,.00000
2066,93,116,511551.6137,4606105.967,.00000
2067,93,116,511573.7831,4606076.629,.00000
2068,93,117,511595.1280,4606046.233,.00000
2069,94,117,511615.9381,4606015.476,.00000
2070,94,117,511636.6105,4605985.120,.107094
2071,94,117,511658.3731,4605955.332,.118099
2072,95,118,511682.2390,4605926.143,.955517E-01
2073,95,118,511708.2829,4605898.150,.909297E-02
2074,95,118,511735.3324,4605871.910,.00000
2075,95,118,511762.2621,4605847.482,.00000
2076,96,119,511788.6225,4605823.787,.00000
2077,100,123,512189.0339,4605355.822,.00000
2078,101,123,512210.7262,4605328.754,.00000
2079,101,123,512232.7488,4605301.603,.00000
2080,101,123,512254.1188,4605273.869,.00000
2081,101,123,512274.1800,4605245.091,.00000
2082,102,124,512293.1573,4605215.058,.00000
2083,102,124,512311.8178,4605183.700,.00000
2084,102,124,512331.0390,4605151.390,.00000
2085,103,124,512350.9394,4605119.321,.00000
2086,103,124,512371.6438,4605088.467,.00000
2087,103,125,512392.7714,4605059.034,.00000
2088,103,125,512413.9617,4605030.574,.00000
2089,104,125,512434.6931,4605002.318,.00000
2090,104,125,512455.0817,4604973.551,.00000
2091,104,125,512475.1903,4604943.773,.00000
2092,105,126,512495.2617,4604912.711,.00000
2093,105,126,512515.3840,4604881.024,.00000
2094,105,126,512535.9098,4604849.413,.00000
2095,106,126,512556.9740,4604818.539,.00000
2096,106,127,512578.8054,4604788.566,.00000
2097,106,127,512601.3605,4604759.399,.00000
2098,106,127,512624.4095,4604730.403,.00000
2099,107,127,512646.9466,4604700.327,.00000
2100,107,127,512667.4989,4604668.373,.00000
2101,107,128,512684.2232,4604634.106,.00000
2102,108,128,512696.0094,4604598.086,.00000
2103,119,130,512922.4860,4603521.437,.00000
2104,119,130,512932.0189,4603483.155,.00000
2105,119,130,512941.7322,4603444.596,.00000
2106,120,130,512952.0173,4603406.213,.00000
2107,120,130,512962.8907,4603368.474,.00000
2108,123,130,512974.8680,4603064.828,.00000
2109,124,130,512970.2486,4603026.470,.00000
2110,124,130,512968.9260,4602987.497,.00000
2111,124,130,512970.8097,4602947.813,.00000
2112,125,130,512974.6228,4602907.815,.00000
2113,125,131,512978.8294,4602868.205,.00000
2114,126,131,512982.0857,4602829.034,.00000
2115,126,131,512983.6649,4602790.092,.00000
2116,126,131,512983.2563,4602751.336,.00000
2117,127,131,512981.2884,4602712.531,.00000
2118,127,131,512978.6729,4602673.486,.00000
2119,127,130,512976.5592,4602634.363,.00000
2120,128,130,512975.4830,4602595.492,.00000
2121,128,130,512975.5274,4602556.720,.00000
2122,129,130,512976.2209,4602517.655,.00000
2123,129,130,512976.8630,4602478.245,.00000
2124,129,130,512976.5385,4602438.804,.413862
2125,130,130,512975.0493,4602399.669,.297425
2126,130,130,512972.6829,4602361.133,.294198
2127,131,130,512970.0336,4602323.151,.196659
2128,131,130,512967.3441,4602285.450,.922198E-01
2129,131,130,512963.8058,4602247.940,.690828E-01
2130,132,130,512957.9695,4602211.046,.805116E-01
2131,135,127,512633.8463,4601868.146,.00000
2132,135,127,512606.4938,4601842.896,.959237E-06
2133,136,127,512577.3610,4601821.125,.00000
2134,136,126,512546.6715,4601801.683,.00000
2135,136,126,512515.1088,4601782.713,.00000
2136,136,126,512483.6663,4601762.903,.393951
2137,136,125,512453.3678,4601741.470,.501329
2138,137,125,512424.6103,4601719.180,.235720
2139,137,125,512396.1029,4601697.366,.303419
2140,137,124,512366.2272,4601677.856,.261830
2141,137,124,512334.2981,4601662.067,.261874
2142,137,124,512300.0776,4601650.618,.261873
2143,143,120,511907.7576,4601039.833,.314636E-07
2144,144,120,511910.0288,4600999.724,.00000
2145,144,120,511911.7439,4600958.941,.334133
2146,145,120,511913.1468,4600917.177,.242088
2147,145,120,511914.6028,4600874.726,.480394
2148,145,120,511916.3980,4600831.911,.986751E-01
2149,146,120,511918.6559,4600789.267,.563669E-01
2150,146,120,511921.3250,4600746.949,.363607
2151,147,120,511924.0765,4600704.979,.432522
2152,147,120,511926.5894,4600663.156,.388314
2153,148,120,511928.7914,4600621.293,.359590
2154,148,120,511930.7247,4600579.046,.279829
2155,148,120,511932.5647,4600536.295,.176933E-02
2156,149,120,511934.3337,4600493.323,.00000
2157,149,120,511936.1173,4600450.382,.00000
2158,150,120,511937.9845,4600407.757,.265304E-02
2159,150,120,511940.0173,4600365.325,.208086
2160,151,120,511942.0686,4600322.800,.383241E-04
2161,151,120,511943.8609,4600280.079,.106658
2162,151,120,511945.0384,4600237.057,.484250
2163,152,120,511945.4464,4600193.697,.359002
2164,152,120,511945.3388,4600150.352,.488224
2165,153,120,511945.3149,4600107.323,.423113
2166,153,120,511945.6621,4600064.400,.301168
2167,154,120,511946.3623,4600021.174,.00000
2168,154,120,511947.2363,4599977.392,.130181E-03
2169,154,120,511948.3141,4599933.083,.200259
2170,155,120,511949.4497,4599888.433,.607320
2171,155,120,511950.5288,4599843.592,.531364
2172,156,120,511951.4550,4599798.653,.448496E-01
2173,159,120,511967.1159,4599452.580,.620411
2174,160,120,511968.9563,4599409.329,.155700
2175,160,120,511970.5590,4599365.695,.592388E-01
2176,161,120,511972.2457,4599321.876,.200538
2177,161,120,511974.2204,4599278.817,.199879
2178,161,120,511976.5278,4599236.582,.606639E-01
2179,162,121,511979.0255,4599194.260,.680970E-01
2180,162,121,511981.5585,4599151.312,.00000
2181,163,121,511983.9192,4599107.890,.166083
2182,163,121,511985.8454,4599064.392,.694081
2183,168,121,511995.1352,4598597.422,.00000
2184,168,121,511995.2433,4598555.149,.00000
2185,169,121,511995.7989,4598512.546,.574911E-01
2186,169,121,511996.9894,4598469.118,.574911E-01
2187,170,121,511998.7835,4598424.865,.108844E-01
2188,170,121,512000.9180,4598380.216,.108844E-01
2189,170,121,512002.9731,4598336.096,.108844E-01
2190,171,121,512004.5952,4598292.838,.431437E-01
2191,171,121,512005.6644,4598250.283,.444895E-01
2192,172,121,512006.3682,4598207.435,.00000
2193,172,121,512006.9848,4598163.895,.00000
2194,173,121,512007.6687,4598120.201,.516123E-01
2195,173,121,512008.5666,4598077.139,.487478E-01
2196,173,121,512009.8568,4598034.998,.00000
2197,174,121,512011.7461,4597993.158,.00000
2198,174,121,512014.2417,4597950.898,.115842
2199,175,121,512016.9034,4597907.831,.327805
2200,175,121,512019.1823,4597864.532,.482535E-01
2201,176,121,512020.7534,4597821.899,.875436E-01
2202,176,121,512021.7915,4597780.814,.381697E-02
2203,176,121,512022.7157,4597741.352,.565508E-01
2204,177,121,512023.8394,4597702.491,.00000
2205,177,121,512025.3208,4597663.173,.00000
2206,178,121,512027.2076,4597622.396,.00000
2207,178,121,512029.4276,4597579.972,.00000
2208,178,121,512031.6938,4597536.579,.364098
2209,179,121,512033.8223,4597494.089,.240146
2210,179,121,512035.8858,4597452.661,.319776E-03
2211,180,121,512037.8700,4597411.763,.00000
2212,180,121,512039.4907,4597371.009,.00000
2213,180,121,512040.6543,4597330.397,.00000
2214,181,121,512041.7380,4597289.846,.00000
2215,181,121,512043.0525,4597249.395,.00000
2216,182,121,512044.5120,4597209.294,.363396E-01
2217,182,121,512045.9040,4597169.848,.363396E-01
2218,182,121,512047.1377,4597130.959,.114677
2219,183,121,512048.3171,4597091.819,.125027
2220,183,121,512049.6321,4597052.339,.527499E-06
2221,184,121,512051.1664,4597012.834,.486221E-02
2222,184,121,512052.9004,4596973.430,.486221E-02
2223,184,121,512054.8184,4596934.126,.486221E-02
2224,185,121,512056.9655,4596894.985,.466272E-01
2225,185,121,512059.4028,4596856.042,.466272E-01
2226,186,121,512062.1188,4596817.169,.137751
2227,186,121,512064.9028,4596778.612,.568638E-02
2228,186,121,512067.6524,4596740.649,.170946
2229,187,121,512070.2593,4596703.244,.281857
2230,187,121,512072.4696,4596666.046,.277820
2231,188,121,512074.0008,4596628.606,.196742
2232,192,122,512088.8802,4596202.916,.144891E-01
2233,192,122,512090.6842,4596163.764,.272939
2234,193,122,512092.0487,4596124.693,.327576
2235,193,122,512093.0479,4596085.328,.413941
2236,193,122,512094.0823,4596045.840,.378645
2237,194,122,512095.3944,4596006.454,.256764
2238,194,122,512096.9801,4595967.296,.418960
2239,195,122,512098.6438,4595928.140,.425478
2240,202,122,512123.3293,4595170.762,.376559
2241,202,122,512124.6335,4595133.098,.376565
2242,203,122,512127.0275,4595095.030,.408624
2243,203,122,512130.6583,4595056.845,.984870E-01
2244,204,122,512135.4193,4595018.946,.558982E-01
2245,204,122,512140.5631,4594981.279,.558982E-01
2246,204,122,512144.9112,4594943.117,.236873
2247,208,122,512161.1382,4594560.566,.00000
2248,209,122,512164.2212,4594522.426,.00000
2249,209,122,512166.6073,4594484.608,.834852E-01
2250,209,122,512168.4925,4594446.837,.863430E-01
2251,210,122,512170.1959,4594408.404,.375212
2252,210,122,512171.9824,4594369.315,.264328
2253,211,122,512173.7837,4594329.758,.221893
2254,211,122,512175.4809,4594290.041,.966067E-01
2255,211,123,512177.2551,4594250.358,.391882
2256,212,123,512179.2725,4594211.371,.391730
2257,212,123,512181.4038,4594172.732,.390594
2258,212,123,512183.4494,4594133.840,.305555
2259,213,123,512185.4777,4594094.509,.366458
2260,213,123,512187.7897,4594055.093,.363765
2261,217,123,512213.7525,4593709.561,.533459
2262,217,123,512213.9843,4593672.739,.533121
2263,217,123,512213.3740,4593636.391,.532595
2264,218,123,512212.5716,4593600.193,.765743
2265,218,123,512212.5059,4593563.893,.801489
2266,222,123,512238.2573,4593150.268,.963886
2267,223,123,512241.4211,4593110.567,.931311
2268,223,123,512243.4406,4593071.518,.931530
2269,223,123,512243.8381,4593032.918,.986590
2270,224,123,512242.8460,4592994.337,.147045
2271,224,123,512240.9730,4592955.476,.279526
2272,225,123,512238.8208,4592916.076,.695711
2273,225,123,512237.0107,4592876.216,.938386
2274,225,123,512236.2892,4592836.486,.725194
2275,226,123,512236.7629,4592797.450,.740182
2276,231,123,512254.9257,4592301.293,.998913
2277,231,123,512255.3246,4592263.632,.999997
2278,232,123,512256.1719,4592226.111,.918878
2279,232,123,512257.6166,4592188.452,.980039
2280,232,123,512259.5867,4592150.466,.957192
2281,233,123,512261.8010,4592111.674,.999803
2282,233,123,512263.8589,4592071.907,.999930
2283,233,123,512265.5740,4592031.628,.999994
2284,234,123,512267.0539,4591991.874,1.00000
2285,234,123,512268.5313,4591953.184,1.00000
2286,235,123,512270.0241,4591914.995,1.00000
2287,235,123,512271.4644,4591876.491,1.00000
2288,235,123,512272.8999,4591837.643,1.00000
2289,236,123,512274.4351,4591798.611,.999998
2290,236,123,512276.2013,4591759.179,.999877
2291,237,124,512278.1969,4591719.410,1.00000
2292,237,124,512280.2694,4591679.675,1.00000
2293,237,124,512282.1867,4591640.405,1.00000
2294,246,124,512317.3038,4590809.180,1.00000
2295,246,124,512320.6246,4590771.425,1.00000
2296,246,124,512322.9215,4590732.981,1.00000
2297,247,124,512323.9998,4590693.590,1.00000
2298,247,124,512324.2383,4590653.610,1.00000
2299,248,124,512324.3229,4590613.562,.616060
2300,248,124,512324.7804,4590574.057,.490621
2301,248,124,512325.9705,4590535.077,.490621
2302,249,124,512327.9042,4590496.277,.783719
2303,249,124,512330.5719,4590456.968,.636299
2304,250,124,512333.7820,4590416.801,.658749
2305,250,124,512336.8706,4590376.035,.658749
2306,250,124,512339.3023,4590335.311,.811370
2307,251,124,512341.1118,4590295.505,.847803
2308,251,124,512342.4496,4590257.281,.847803
2309,252,124,512343.3626,4590220.639,.893342
2310,254,124,512353.9440,4590003.764,.628239E-06
2311,254,124,512357.7427,4589967.183,.00000
2312,254,124,512361.3003,4589931.313,.00000
2313,255,124,512364.3002,4589895.801,.00000
2314,255,124,512366.7309,4589860.522,.00000
2315,256,124,512368.9337,4589825.047,.00000
2316,256,124,512371.1134,4589788.821,.00000
2317,261,125,512389.6429,4589288.533,.00000
2318,261,125,512389.8215,4589249.458,.00000
2319,262,125,512389.6082,4589210.434,.00000
2320,262,125,512389.3621,4589170.970,.00000
2321,262,125,512389.5417,4589131.865,.598949E-04
2322,263,125,512390.5861,4589094.038,.00000
2323,263,125,512392.2057,4589057.262,.00000
2324,264,125,512393.9323,4589021.053,.00000
2325,264,125,512395.8517,4588985.163,.00000
2326,264,125,512398.6307,4588949.238,.00000
2327,265,125,512403.3979,4588913.126,.00000
2328,265,125,512410.5828,4588877.561,.412718
2329,265,125,512420.1051,4588843.102,.983735
2330,266,125,512431.0399,4588809.877,.976450
2331,266,125,512442.3955,4588777.167,.171502
2332,266,125,512452.9812,4588744.119,.781615E-03
2333,267,125,512462.7714,4588710.076,.00000
2334,272,128,512680.3156,4588174.398,.669708
2335,272,128,512694.4698,4588142.528,.669713
2336,273,128,512707.1836,4588110.799,.662112
2337,273,128,512719.0865,4588079.045,.00000
2338,273,128,512730.6806,4588047.187,.00000
2339,274,128,512741.9907,4588015.915,.183229E-04
2340,274,128,512752.9525,4587985.289,.462934E-03
2341,274,128,512763.6873,4587954.436,.998558
2342,281,130,512931.3934,4587338.672,.265738E-01
2343,281,130,512945.7625,4587306.434,.168946
2344,281,130,512962.7220,4587276.187,.355034
2345,281,130,512981.1953,4587247.427,.431445
2346,282,131,512999.8202,4587219.298,.244402
2347,282,131,513017.6879,4587190.926,.150450
2348,282,131,513034.5125,4587161.488,.214775E-01
2349,282,131,513050.1237,4587130.447,.116918
2350,283,131,513064.8758,4587098.440,.992945E-02
2351,283,132,513079.4882,4587066.897,.00000
2352,283,132,513094.6487,4587036.781,.00000
2353,284,132,513110.9670,4587008.046,.278359E-02
2354,284,132,513128.5132,4586979.977,.278302E-02
2355,284,132,513146.8177,4586951.619,.638540E-01
2356,285,132,513164.5428,4586922.335,.209506
2357,285,133,513180.4694,4586892.180,.297861E-01
2358,285,133,513193.9958,4586861.417,.368129E-02
2359,285,133,513205.1075,4586830.013,.144191
2360,286,133,513214.3718,4586797.800,.111759
2361,286,133,513222.6646,4586765.212,.311359
2362,286,133,513230.8151,4586732.682,.311359
2363,287,133,513239.3534,4586700.226,.104927
2364,287,133,513248.5079,4586667.540,.104927
2365,287,133,513257.9871,4586634.458,.104927
2366,288,133,513267.1224,4586601.396,.149815
2367,290,134,513292.4425,4586398.267,.00000
2368,290,134,513291.8387,4586364.676,.00000
2369,290,134,513289.7523,4586331.569,.00000
2370,291,134,513286.1656,4586299.009,.00000
2371,291,134,513281.0357,4586266.869,.00000
2372,291,133,513274.7608,4586234.912,.00000
2373,292,133,513268.1171,4586203.255,.00000
2374,292,133,513262.2538,4586172.093,.00000
2375,292,133,513257.5154,4586140.905,.00000
2376,293,133,513254.6798,4586108.775,.00000
2377,293,133,513254.6052,4586075.232,.00000
2378,293,133,513258.0363,4586041.394,.00000
2379,294,133,513265.1667,4586008.550,.00000
2380,294,133,513275.0733,4585978.235,.00000
2381,294,134,513286.8132,4585949.668,.00000
2382,295,134,513299.3968,4585921.566,.00000
2383,295,134,513312.1714,4585893.345,.00000
2384,298,135,513508.0552,4585686.331,.949896
2385,298,135,513530.5980,4585666.087,1.00000
2386,298,135,513552.4929,4585645.603,.947672
2387,299,136,513574.1377,4585626.113,.00000
2388,299,137,513596.2458,4585607.763,.00000
2389,299,137,513620.0135,4585589.748,.00000
2390,299,137,513645.7911,4585571.360,.00000
2391,299,137,513672.8446,4585552.605,.00000
2392,299,138,513699.5573,4585533.776,.00000
2393,299,138,513724.6208,4585514.770,.00000
2394,299,138,513747.9395,4585494.676,.00000
2395,299,138,513769.4076,4585472.395,.00000
2396,299,139,513788.8576,4585447.798,.00000
2397,300,139,513805.8254,4585421.243,.00000
2398,300,139,513820.2523,4585393.106,.00000
2399,300,139,513832.4263,4585364.147,.00000
2400,300,139,513843.4718,4585335.339,.230793
2401,301,139,513854.2322,4585307.148,.975217
2402,301,139,513865.6034,4585279.382,.995678
2403,301,139,513877.8771,4585251.709,.997859
2404,302,139,513891.1471,4585223.629,.982459
2405,302,139,513905.3843,4585195.079,.760569E-03
2406,302,139,513919.9457,4585167.134,.00000
2407,302,139,513934.2314,4585140.495,.00000
2408,302,139,513948.0545,4585115.154,.00000
2409,302,139,513961.6085,4585089.931,.00000
2410,302,139,513974.5666,4585063.812,.877209
2411,302,139,513986.8586,4585036.546,.999997
2412,302,139,513998.6842,4585008.733,1.00000
2413,302,139,514010.3684,4584980.946,1.00000
2414,307,140,514022.3254,4584953.419,1.00000
2415,307,140,514035.5376,4584926.182,1.00000
2416,307,140,514050.3665,4584899.153,.999998
2417,307,140,514066.3152,4584872.254,.732857
2418,307,140,514082.2826,4584845.261,.00000
2419,307,140,514097.5053,4584818.120,.00000
2420,307,140,514111.2151,4584789.960,.00000
2421,307,140,514123.2731,4584759.746,.00000
2422,307,140,514134.3105,4584728.247,.00000
2423,317,143,514254.7106,4583667.975,.00000
2424,317,143,514250.9949,4583634.567,.00000
2425,318,143,514246.7929,4583601.237,.00000
2426,318,143,514242.3576,4583568.370,.983697E-02
2427,318,143,514238.8150,4583535.906,.983703E-02
2428,319,143,514237.0510,4583503.467,.135832E-01
2429,319,143,514237.8086,4583470.765,.135832E-01
2430,319,143,514240.8880,4583437.699,.00000
2431,320,143,514245.6068,4583404.623,.934107E-01
2432,320,143,514250.7115,4583371.684,.00000
2433,320,143,514255.0637,4583338.847,.00000
2434,321,143,514257.4670,4583305.446,.107949E-03
2435,321,143,514257.8870,4583271.576,.00000
2436,321,143,514257.1024,4583237.792,.00000
2437,322,143,514256.2377,4583204.069,.00000
2438,322,143,514255.7641,4583170.326,.102897
2439,322,143,514255.9502,4583136.449,.00000
2440,323,143,514256.7836,4583102.341,.00000
2441,323,143,514258.1609,4583068.314,.184842
2442,323,143,514259.7204,4583034.448,.496690
2443,324,143,514261.1687,4583000.642,.581082
2444,324,143,514262.0273,4582966.724,.581278
2445,324,143,514261.9438,4582932.493,.581369
2446,329,144,514285.6519,4582445.521,.337687
2447,330,144,514288.3579,4582410.941,.389481
2448,330,144,514291.0289,4582376.486,.389481
2449,330,144,514293.4230,4582341.897,.389481
2450,331,144,514295.4842,4582306.984,.424357
2451,331,144,514297.1563,4582272.028,.424525
2452,331,144,514298.6869,4582237.599,.437622
2453,332,144,514300.3525,4582203.831,.642274
2454,332,144,514302.0444,4582170.221,.965844
2455,332,144,514303.7309,4582135.797,.979554
2456,333,144,514305.6283,4582100.629,.895426
2457,333,144,514307.9023,4582064.910,.292508
2458,334,144,514310.3531,4582028.539,.00000
2459,334,144,514312.7846,4581991.793,.00000
2460,334,144,514315.1690,4581955.545,.00000
2461,335,144,514317.8027,4581919.806,.00000
2462,335,144,514320.9003,4581884.207,.538461
2463,335,144,514324.5944,4581848.502,.618083
2464,336,144,514328.8226,4581812.689,.624747
2465,336,144,514333.5430,4581777.110,.772325
2466,336,144,514338.6519,4581742.076,.967264
2467,337,144,514343.6971,4581707.572,.981985
2468,337,144,514348.2298,4581672.988,.995617
2469,337,144,514352.0560,4581638.038,.963702
2470,338,144,514355.6436,4581602.737,.992976
2471,338,144,514359.6593,4581567.230,.999643
2472,338,144,514364.0910,4581531.892,.999320
2473,339,144,514368.2739,4581497.016,.994253
2474,339,144,514371.4439,4581462.578,.487945
2475,340,144,514373.4433,4581428.133,.656997E-04
2476,340,144,514374.3843,4581393.591,.402099E-05
2477,340,144,514374.6839,4581359.092,.303267
2478,341,144,514374.7672,4581324.524,.867415
2479,341,144,514375.2900,4581289.875,.987335
2480,341,144,514376.5914,4581255.783,.992236
2481,342,145,514378.7658,4581222.220,.987071
2482,342,145,514381.3914,4581188.703,.985129
2483,342,145,514383.9665,4581154.808,.910151
2484,343,145,514386.2278,4581120.966,.653911
2485,343,145,514388.2280,4581088.461,.731516
2486,343,145,514389.8630,4581057.133,.921368
2487,344,145,514390.6238,4581025.809,.999998
2488,344,145,514390.0910,4580992.941,1.00000
2489,344,145,514388.5943,4580958.479,1.00000
2490,345,145,514386.9625,4580923.355,1.00000
2491,345,145,514386.0138,4580888.347,.999999
2492,345,145,514386.1751,4580853.781,.999998
2493,346,145,514387.4697,4580819.408,.999986
2494,346,145,514389.1991,4580785.111,.999828
2495,346,145,514390.5794,4580750.991,.999174
2496,347,145,514390.8718,4580717.211,.997687
2497,347,145,514390.0577,4580683.866,.997907
2498,347,145,514388.4697,4580650.308,.999224
2499,348,145,514387.1572,4580615.945,.979017
2500,348,145,514386.8947,4580580.959,.769093
2501,348,145,514387.8841,4580546.858,.740052
2502,349,145,514389.1815,4580514.362,.999361
2503,349,145,514390.1029,4580481.917,.999996
2504,349,145,514390.6650,4580448.490,1.00000
2505,350,145,514391.0502,4580414.244,1.00000
2506,350,145,514391.2124,4580379.647,1.00000
2507,350,145,514391.1046,4580345.198,1.00000
2508,351,145,514390.8638,4580311.496,.999998
2509,351,145,514391.1264,4580278.654,.999991
2510,351,145,514392.3734,4580245.781,.999998
2511,352,145,514395.0331,4580212.171,.999914
2512,352,145,514399.0122,4580177.821,.614298
2513,352,145,514403.8292,4580143.623,.728247
2514,353,145,514408.7473,4580110.179,.732680
2515,353,145,514413.3072,4580077.693,.617722
2516,353,145,514416.8619,4580045.395,.379769
2517,354,145,514418.8702,4580012.640,.447449
2518,354,145,514419.2070,4579979.425,.991092
2519,354,145,514418.5731,4579946.305,.999995
2520,355,145,514417.9388,4579913.685,1.00000
2521,355,145,514418.5949,4579881.231,1.00000
2522,355,145,514421.3079,4579848.406,1.00000
2523,356,145,514425.8133,4579815.668,1.00000
2524,356,145,514431.0593,4579783.204,1.00000
2525,356,145,514436.0820,4579750.890,1.00000
2526,357,145,514439.8349,4579718.254,1.00000
2527,357,145,514442.0196,4579685.348,1.00000
2528,357,145,514442.9451,4579652.278,1.00000
2529,358,145,514443.3911,4579619.067,1.00000
2530,358,145,514444.0038,4579586.017,1.00000
2531,358,145,514445.7662,4579553.631,1.00000
2532,359,145,514449.1625,4579522.391,1.00000
2533,359,145,514454.0749,4579492.075,1.00000
2534,359,145,514459.4883,4579461.713,1.00000
2535,359,145,514464.5622,4579430.245,1.00000
2536,360,145,514468.3383,4579397.860,1.00000
2537,360,145,514470.7617,4579365.307,1.00000
2538,360,145,514472.1741,4579333.128,1.00000
2539,361,145,514473.2617,4579301.345,1.00000
2540,361,145,514474.4925,4579269.473,1.00000
2541,361,145,514476.2725,4579237.025,1.00000
2542,362,146,514478.6046,4579203.905,.999999
2543,362,146,514481.1805,4579170.481,.999995
2544,362,146,514483.5752,4579136.863,.999998
2545,363,146,514485.6929,4579103.611,.999994
2546,363,146,514487.6292,4579070.667,.999896
2547,363,146,514489.4426,4579037.656,.999636
2548,364,146,514491.0653,4579004.264,.999312
2549,364,146,514492.2708,4578970.733,.999600
2550,364,146,514492.9956,4578937.594,.999999
2551,365,146,514493.2768,4578904.660,.995657
2552,365,146,514493.2667,4578871.559,1.00000
2553,365,146,514493.1407,4578838.174,1.00000
2554,366,146,514493.2419,4578804.514,1.00000
2555,366,146,514493.7324,4578770.398,1.00000
2556,366,146,514494.7484,4578735.954,1.00000
2557,367,146,514496.2780,4578701.558,1.00000
2558,367,146,514498.0629,4578667.482,1.00000
2559,367,146,514499.4167,4578633.706,1.00000
2560,368,146,514500.1050,4578599.753,1.00000
2561,368,146,514500.3011,4578565.564,1.00000
2562,368,146,514500.2614,4578531.431,1.00000
2563,369,146,514500.0576,4578497.543,1.00000
2564,369,146,514499.7594,4578463.683,1.00000
2565,370,146,514499.5558,4578429.794,1.00000
2566,370,146,514499.6288,4578396.040,.999999
2567,370,146,514500.1130,4578362.612,.999999
2568,371,146,514501.0279,4578329.385,1.00000
2569,371,146,514502.0023,4578296.254,1.00000
2570,371,146,514502.6580,4578262.831,1.00000
2571,372,146,514502.6853,4578229.044,.999999
2572,376,146,514517.9487,4577758.348,.572243
2573,377,146,514519.5840,4577721.610,.419381
2574,377,146,514521.2086,4577684.714,.680305E-01
2575,377,146,514523.2077,4577647.830,.676869E-01
2576,378,146,514525.6430,4577611.461,.00000
2577,378,146,514528.3441,4577575.570,.470940E-03
2578,378,146,514531.2305,4577539.747,.999408
2579,379,146,514534.3723,4577503.744,.999927
2580,379,146,514537.8203,4577467.439,.999169
2581,379,146,514541.6065,4577431.301,.997854
2582,380,146,514545.6157,4577395.514,.999942
2583,380,146,514549.6444,4577359.602,1.00000
2584,381,146,514553.6327,4577323.001,1.00000
2585,381,146,514557.6086,4577285.805,1.00000
2586,381,146,514561.6174,4577249.048,1.00000
2587,382,146,514565.9286,4577213.584,1.00000
2588,382,146,514570.6622,4577179.072,1.00000
2589,382,146,514575.8163,4577144.103,1.00000
2590,383,147,514581.2244,4577108.017,1.00000
2591,383,147,514586.8405,4577071.280,1.00000
2592,383,147,514593.1498,4577034.346,1.00000
2593,384,147,514600.2960,4576998.096,1.00000
2594,384,147,514608.0419,4576963.117,1.00000
2595,385,147,514616.1867,4576929.339,1.00000
2596,385,147,514624.7105,4576895.918,1.00000
2597,385,147,514633.0405,4576862.208,1.00000
2598,386,147,514640.4622,4576828.094,1.00000
2599,386,147,514645.9496,4576793.450,1.00000
2600,386,147,514649.0626,4576758.354,1.00000
