Well,Row,Column,X,Y,Layer1
612,159,56,505538.4793,4599475.086,.278251E-01
613,159,56,505561.5874,4599508.303,.502151E-04
614,158,57,505584.9267,4599541.120,.240637
615,158,57,505608.6950,4599573.201,.256124E-03
616,158,57,505633.2245,4599604.898,.838132E-05
617,155,59,505858.9937,4599880.980,.958292E-02
618,155,60,505886.8874,4599909.437,.161760E-03
619,154,60,505916.6856,4599936.890,.974281E-03
620,154,60,505947.5390,4599962.562,.256889E-01
621,154,61,505978.8980,4599986.560,.512488E-01
622,154,61,506010.5685,4600009.097,.694350
623,153,61,506042.7151,4600030.397,.547530E-02
624,153,61,506075.4955,4600050.904,.197284E-05
625,153,62,506108.9696,4600071.183,.645103E-04
626,153,62,506142.7634,4600091.723,.784476E-04
627,153,62,506176.4361,4600112.634,.114837E-07
628,152,63,506209.4977,4600133.619,.00000
629,152,63,506241.7692,4600154.423,.00000
630,152,63,506273.4680,4600174.583,.780703E-06
631,152,64,506305.0200,4600193.956,.336398E-04
632,152,64,506336.6365,4600212.767,.322229E-03
633,151,64,506367.8417,4600231.754,.799250
634,151,65,506397.7154,4600251.887,.851944
635,151,65,506425.5689,4600274.209,.604637
636,151,65,506450.7303,4600299.731,.556929
637,151,65,506472.7212,4600328.783,.592150
638,148,66,506553.8557,4600570.978,.580642
639,148,66,506561.4468,4600604.797,.580597
640,147,66,506568.3471,4600638.250,.472424
641,147,66,506574.6489,4600672.373,.638634
642,147,67,506580.8457,4600707.838,.653913
643,146,67,506587.7297,4600744.764,.540591
644,146,67,506595.8703,4600782.419,.431809
645,146,67,506605.2524,4600820.301,.129608E-01
646,145,67,506615.4228,4600857.927,.209187
647,145,67,506626.0474,4600895.504,.232950
648,144,67,506636.8325,4600933.431,.664356
649,144,67,506647.5853,4600971.889,.696128
650,144,67,506658.0094,4601010.868,.762448
651,143,67,506667.9353,4601050.301,.586511
652,143,68,506677.4498,4601089.909,.553688
653,143,68,506687.0345,4601129.769,.407737
654,138,69,506802.0844,4601573.952,.613417
655,138,69,506811.4472,4601614.901,.882049
656,137,69,506821.6771,4601656.065,.991233
657,137,69,506832.5179,4601697.155,.998091
658,136,69,506843.4058,4601737.745,.998818
659,136,69,506853.9102,4601777.635,.811917
660,136,69,506863.8359,4601817.068,.999995
661,135,69,506873.2003,4601856.484,.855891
662,135,70,506882.2187,4601895.982,.855740
663,134,70,506891.3629,4601935.453,.681020
664,134,70,506901.0987,4601974.474,.394168
665,134,70,506911.7809,4602013.180,.222632
666,133,70,506923.4755,4602051.950,.951968E-01
667,133,70,506935.8852,4602090.806,.965934E-01
668,133,70,506948.2919,4602129.755,.602659E-04
669,132,70,506960.0953,4602169.029,.933939E-05
670,132,70,506970.9846,4602208.587,.131783
671,131,71,506980.9958,4602248.274,.254887
672,131,71,506990.5900,4602287.822,.270551
673,131,71,507000.4873,4602327.161,.266147
674,130,71,507011.0561,4602366.490,.227958
675,130,71,507022.2796,4602405.839,.925262E-01
676,129,71,507033.8159,4602445.168,.00000
677,129,71,507045.1565,4602484.271,.00000
678,129,71,507055.8239,4602522.946,.00000
679,128,71,507065.7253,4602561.659,.00000
680,128,71,507075.2955,4602600.487,.00000
681,127,72,507085.1861,4602639.544,.00000
682,127,72,507095.9233,4602678.972,.00000
683,127,72,507107.5159,4602718.490,.00000
684,126,72,507119.5436,4602757.084,.00000
685,126,72,507131.2414,4602794.759,.00000
686,125,72,507142.0612,4602832.563,.00000
687,125,72,507151.8787,4602871.461,.00000
688,125,72,507161.0856,4602911.404,.00000
689,124,72,507169.9537,4602951.211,.00000
690,124,73,507179.0012,4602990.273,.00000
691,124,73,507188.9078,4603028.329,.00000
692,123,73,507200.2121,4603065.617,.00000
693,123,73,507212.7044,4603102.347,.00000
694,122,73,507225.8688,4603139.537,.00000
695,122,73,507239.0812,4603178.168,.00000
696,122,73,507251.7520,4603218.629,.00000
697,121,73,507262.7346,4603259.661,.00000
698,111,76,507566.7904,4604235.815,.00000
699,111,77,507578.0843,4604273.916,.00000
700,111,77,507587.4180,4604312.800,.00000
701,110,77,507595.5685,4604352.585,.353012E-01
702,110,77,507603.8969,4604393.158,.320764E-06
703,109,77,507613.7021,4604434.404,.556932E-08
704,109,77,507625.4385,4604475.774,.00000
705,109,77,507638.8051,4604516.915,.657399E-05
706,108,77,507652.9962,4604557.643,.278675E-02
707,108,77,507667.0043,4604598.241,.125515
708,107,78,507679.9529,4604639.274,.343311
709,107,78,507691.2368,4604681.131,.292581E-02
710,107,78,507701.0334,4604723.628,.264527E-01
711,106,78,507710.1742,4604766.637,.00000
712,106,78,507719.6820,4604809.877,.00000
713,105,78,507730.0795,4604853.114,.199940
714,105,78,507741.5032,4604895.976,.227795E-08
715,104,78,507753.7368,4604938.395,.00000
716,104,78,507766.4461,4604980.579,.108770
717,104,79,507779.0521,4605022.572,.180983
718,103,79,507790.9157,4605064.353,.203573
719,103,79,507801.6501,4605105.817,.194525
720,102,79,507811.4834,4605147.158,.150923
721,102,79,507821.0213,4605188.458,.216340E-04
722,99,80,507912.3638,4605514.085,.856897E-02
723,98,80,507921.3078,4605554.428,.676180E-02
724,98,80,507930.3559,4605594.931,.142393
725,97,80,507940.3003,4605635.712,.189884
726,97,80,507951.3915,4605676.750,.128068E-02
727,97,80,507963.2428,4605717.436,.135771E-03
728,96,80,507974.8761,4605757.614,.344990E-05
729,96,81,507985.5206,4605797.479,.00000
730,95,81,507994.8794,4605838.023,.202231
731,95,81,508003.2477,4605879.788,.160242E-04
732,95,81,508011.2599,4605922.448,.420026E-05
733,94,81,508019.8811,4605965.097,.420587E-05
734,94,81,508029.8289,4606006.756,.117995E-06
735,93,81,508041.4085,4606047.151,.328996E-03
736,93,81,508054.3769,4606086.559,.282789E-03
737,93,81,508068.3140,4606125.934,.234065E-08
738,92,82,508082.2536,4606165.717,.00000
739,92,82,508095.5353,4606206.073,.00000
740,91,82,508107.9623,4606246.809,.188020E-01
741,91,82,508119.7909,4606287.714,.769167E-02
742,91,82,508131.4511,4606328.519,.279570E-01
743,90,82,508143.5409,4606369.057,.207306
744,90,82,508156.3579,4606409.305,.914064E-01
745,89,82,508169.9417,4606449.483,.187574E-06
746,89,83,508184.0485,4606489.897,.226758E-08
747,88,83,508198.2360,4606530.720,.269485E-06
748,88,83,508211.8982,4606571.871,.862364E-07
749,88,83,508224.5938,4606612.991,.243516E-06
750,87,83,508236.3872,4606654.020,.765710E-07
751,87,83,508247.6582,4606695.283,.593015E-05
752,74,87,508583.5851,4607942.901,.490405
753,74,87,508594.3423,4607984.117,.443329
754,74,87,508604.8859,4608025.670,.311137
755,73,87,508615.5647,4608067.384,.355428
756,73,87,508626.5564,4608109.077,.328898
757,72,87,508637.9360,4608150.344,.434691
758,72,87,508649.5117,4608191.336,.385923
759,71,87,508660.9284,4608232.416,.419505
760,71,87,508671.8627,4608273.951,.322355
761,71,88,508682.0795,4608315.963,.308369
762,70,88,508691.5324,4608357.951,.268579
763,70,88,508700.7186,4608399.493,.532171E-01
764,69,88,508710.1800,4608440.230,.652737E-01
765,69,88,508720.6327,4608480.215,.386436E-02
766,69,88,508732.3559,4608519.991,.413099E-01
767,68,88,508744.9425,4608559.607,.418967E-02
768,68,88,508757.1493,4608598.898,.637069E-02
769,67,88,508767.9570,4608638.019,.525920E-01
770,67,88,508776.8715,4608677.298,.175621
771,134,125,512459.0905,4601955.580,.304687
772,134,126,512491.2379,4601957.105,.377644
773,134,126,512523.3431,4601958.974,.888373
774,134,126,512555.4259,4601961.061,.898985
775,134,127,512587.4337,4601963.052,.894941
776,134,127,512619.2895,4601964.913,.916390
777,134,127,512651.4310,4601966.626,.659083
778,134,128,512684.4017,4601968.272,.102161
779,134,130,512902.0798,4601974.619,.112346E-06
780,134,130,512931.9894,4601975.354,.255371E-06
781,134,130,512961.8068,4601975.554,.251395E-05
782,134,131,512991.9869,4601975.140,.419913E-06
783,134,131,513022.8493,4601974.371,.562263E-07
784,134,131,513054.2905,4601973.559,.930661E-05
785,134,132,513086.1976,4601972.824,.204454E-05
786,134,132,513118.1073,4601972.496,.232653E-05
787,134,132,513149.0879,4601972.921,.174984
788,134,133,513179.0556,4601974.284,.169517
789,134,133,513208.8770,4601975.830,.169598
790,134,133,513239.4869,4601977.119,.169594
791,134,133,513271.0158,4601977.968,.169555
792,134,134,513303.1861,4601978.775,.843429E-01
793,134,134,513335.1280,4601979.888,.156203
794,134,134,513366.5062,4601982.047,.150827
795,134,135,513397.3874,4601986.098,.360769E-01
796,134,135,513427.9930,4601992.927,.285254E-01
797,134,135,513458.9453,4602002.113,.354653E-01
798,134,136,513490.8430,4602012.488,.406582
799,134,136,513524.0306,4602021.558,.124149
800,134,136,513557.4472,4602027.349,.124283
801,134,141,513975.0018,4601980.397,.201613
802,134,141,514005.7145,4601977.465,.951893E-02
803,134,141,514036.3779,4601973.624,.102487
804,134,141,514067.2850,4601969.979,.102125
805,134,142,514098.0627,4601967.456,.525103E-05
806,134,142,514128.4250,4601967.204,.126541E-03
807,134,142,514158.6717,4601969.609,.319924E-03
808,134,143,514189.0682,4601974.178,.212695
809,134,143,514219.6738,4601979.535,.274622
810,134,143,514249.6162,4601984.152,.282561
811,134,144,514278.7775,4601986.334,.249283
812,134,144,514307.6440,4601986.004,.213614
813,134,144,514337.2658,4601984.007,.00000
814,134,144,514368.0529,4601982.173,.107005E-01
815,134,145,514398.6859,4601982.243,.147170
816,134,145,514428.1618,4601986.313,.141553
817,134,145,514455.5781,4601994.792,.144463
818,134,146,514481.1263,4602007.061,.186223
819,134,146,514506.4794,4602021.045,.184802
820,133,146,514532.1796,4602034.915,.202457E-02
821,133,146,514558.5429,4602046.083,.159482E-02
822,133,147,514584.2537,4602053.225,.206415
823,133,147,514608.7383,4602056.229,.207205
824,133,147,514632.2352,4602056.916,.207096
825,133,147,514656.2090,4602056.836,.206774
826,133,148,514681.1317,4602058.821,.203580
827,133,148,514707.2291,4602063.127,.171294
828,133,148,514734.2807,4602068.841,.205573E-02
829,133,148,514762.1714,4602074.175,.181238E-01
830,133,149,514790.4107,4602078.362,.173583
831,133,149,514818.9896,4602081.684,.173538
832,133,149,514847.8112,4602084.732,.173518
833,133,149,514876.8891,4602088.069,.192194
834,133,150,514906.1907,4602091.727,.120639
835,133,150,514935.8948,4602095.492,.502607E-03
836,133,150,514966.2792,4602098.965,.357933E-05
837,133,151,514997.6063,4602101.749,.495022E-08
838,133,151,515029.4641,4602103.548,.197307E-09
839,133,151,515061.2872,4602104.470,.00000
840,133,152,515092.6197,4602104.625,.00000
841,133,152,515123.6076,4602104.331,.137597
842,133,152,515154.8780,4602103.983,.213577
843,133,153,515186.6969,4602104.060,.145165E-03
844,133,153,515219.2090,4602104.910,.198519E-04
845,133,153,515251.9378,4602106.800,.475327E-02
846,133,154,515284.4110,4602109.370,.184942
847,133,154,515316.2293,4602111.919,.219549
848,133,154,515347.7672,4602113.958,.219207
849,133,155,515379.4312,4602115.470,.253049
850,133,155,515411.4452,4602116.773,.922063E-02
851,133,155,515443.7311,4602117.867,.275131E-06
852,133,155,515475.9510,4602118.582,.208756E-08
853,133,156,515507.7307,4602118.908,.166479E-07
854,133,156,515538.9873,4602118.999,.426301E-07
855,133,156,515570.5712,4602119.099,.00000
856,133,157,515602.8985,4602119.380,.00000
857,133,157,515635.4030,4602119.980,.00000
858,133,157,515667.2544,4602120.997,.00000
859,133,158,515698.3094,4602122.520,.00000
860,133,158,515729.8202,4602124.434,.166229
861,133,158,515762.3513,4602126.161,.146901
862,133,159,515795.8542,4602127.262,.803000E-01
863,133,159,515829.7638,4602127.844,.503119E-04
864,133,159,515863.5896,4602128.611,.00000
865,132,160,515896.3654,4602130.001,.651299E-03
866,132,160,515927.9680,4602131.480,.110327
867,132,160,515959.2220,4602132.634,.110386
868,132,161,515990.9029,4602133.614,.123848
869,132,161,516023.1145,4602135.081,.928250E-01
870,132,161,516056.1648,4602137.169,.208590E-03
871,132,162,516090.2330,4602139.634,.277622E-01
872,132,162,516125.2015,4602142.253,.295323
873,132,162,516160.0942,4602144.806,.350867
874,132,163,516193.9843,4602146.984,.284724
875,132,163,516227.1274,4602148.605,.284605
876,132,163,516260.4559,4602149.795,.284446
877,132,164,516295.0727,4602150.712,.165534
878,132,164,516330.9428,4602151.482,.119686
879,132,164,516367.0105,4602152.415,.104010
880,132,165,516402.1747,4602153.788,.140687E-02
881,132,165,516436.5783,4602156.014,.173507E-04
882,132,165,516470.6695,4602159.230,.311167E-05
883,132,166,516504.6689,4602162.882,.359661E-07
884,132,166,516538.5689,4602166.218,.812939E-06
885,132,166,516572.4471,4602168.771,.747004E-04
886,132,167,516606.7615,4602170.367,.560313E-02
887,132,167,516641.6882,4602171.358,.498559E-01
888,132,167,516676.5601,4602172.596,.169926
889,132,168,516710.6082,4602174.717,.321696
890,132,168,516743.9957,4602177.974,.309578
891,132,169,516777.2912,4602182.166,.274140
892,132,169,516810.8670,4602186.869,.204212
893,132,169,516844.6583,4602191.172,.173846
894,132,170,516878.5273,4602194.507,.145589E-01
895,132,170,516912.0372,4602196.860,.480734E-01
896,132,170,516945.2718,4602198.547,.670647E-01
897,132,171,516978.3468,4602199.854,.881029E-01
898,132,171,517011.3566,4602201.253,.152501
899,132,171,517044.6794,4602203.600,.156509
900,132,172,517078.6661,4602207.158,.322256
901,132,172,517112.6990,4602211.719,.360896
902,132,172,517146.2130,4602216.889,.114427E-02
903,132,173,517179.3470,4602222.235,.241201E-02
904,132,173,517212.3067,4602227.168,.200321E-01
905,131,173,517244.3366,4602230.914,.508292
906,131,173,517275.3299,4602232.905,.508310
907,131,174,517305.2522,4602233.235,.385567
908,131,174,517334.3596,4602232.694,.385575
909,131,174,517362.9452,4602232.857,.284552
910,131,175,517392.3989,4602234.674,.150219E-01
911,131,175,517423.1915,4602238.067,.318996E-01
912,131,175,517455.3147,4602242.317,.434359
913,131,176,517488.0723,4602246.242,.997510
914,131,176,517520.9554,4602249.170,.997903
915,131,176,517553.6861,4602250.998,.495179E-02
916,131,177,517586.1938,4602252.475,.310240E-06
917,131,177,517618.4638,4602254.069,.233846E-06
918,131,177,517650.5378,4602255.939,.337649E-04
919,131,178,517682.6827,4602258.030,-999.000
920,135,109,510841.5271,4601889.215,.756679E-01
921,135,110,510878.1927,4601890.978,.689420E-01
922,135,110,510914.3137,4601892.692,.948209E-01
923,135,110,510950.8222,4601893.512,.865842E-01
924,135,111,510988.2435,4601892.607,.976765E-01
925,135,111,511025.9821,4601890.555,.508707E-01
926,135,111,511063.0834,4601888.921,.462919E-01
927,135,112,511098.6207,4601888.865,.116046
928,135,112,511132.7461,4601890.516,.116121
929,135,112,511166.1625,4601893.364,.312555E-01
930,135,113,511200.4517,4601896.742,.377944E-02
931,135,113,511235.9689,4601899.783,.460174E-02
932,135,113,511272.2933,4601901.973,.987350E-02
933,134,124,512309.0135,4601948.416,.858247
934,134,124,512340.9759,4601947.902,.718679
935,134,124,512372.8872,4601946.541,.233536
936,163,45,504472.0281,4599053.616,.514674E-06
937,163,46,504504.1391,4599056.326,.400039E-02
938,163,46,504536.3375,4599057.756,.973103E-05
939,163,46,504568.6129,4599057.249,.719138E-04
940,163,47,504600.9457,4599054.428,.00000
941,163,47,504633.2589,4599049.760,.226552E-02
942,163,47,504665.4693,4599044.400,.315798
943,163,48,504697.5797,4599040.226,.316113
944,163,48,504729.3323,4599038.482,.222517E-01
945,163,48,504760.4833,4599039.472,.621372E-01
946,163,49,504791.1189,4599042.449,.208753
947,163,49,504821.7142,4599046.207,.235200
948,163,49,504852.8380,4599049.543,.250015
949,163,50,504884.8918,4599051.595,.215544
950,163,50,504917.7388,4599051.763,.991472E-03
951,163,50,504950.7288,4599050.371,.429959E-02
952,163,51,504983.4872,4599048.408,.420976E-03
953,163,51,505015.9120,4599047.123,.100583
954,163,51,505047.8440,4599047.106,.212970
955,163,52,505079.0339,4599048.348,.178244
956,163,52,505109.6242,4599050.291,.178227
957,163,52,505140.3695,4599052.270,.185381
958,163,52,505172.2044,4599053.845,.283201
959,163,53,505206.0673,4599054.953,.186466
960,163,53,505241.7244,4599055.586,.186472
961,163,54,505277.4050,4599055.970,.182417
962,163,54,505312.1024,4599056.353,.179347
963,163,54,505345.9987,4599056.899,.632825E-02
964,163,55,505380.4066,4599057.555,.196548
965,163,55,505415.6378,4599058.331,.248255
966,163,55,505451.5793,4599059.349,.174287
967,163,61,506056.7397,4599090.705,.181729
968,163,62,506093.4375,4599091.497,.441019E-02
969,163,62,506129.6014,4599091.896,.243038E-08
970,163,62,506165.2073,4599091.683,.425444E-07
971,163,63,506200.1333,4599090.760,.102440
972,163,63,506234.1872,4599089.778,.103404
973,163,63,506267.6485,4599089.277,.168311
974,163,64,506300.5890,4599089.449,.508650E-04
975,163,64,506333.4670,4599090.119,.237664E-04
976,163,64,506366.7082,4599091.145,.666123E-04
977,163,65,506400.6335,4599092.256,.209271E-03
978,163,65,506435.1044,4599093.384,.118132
979,163,65,506469.9788,4599094.587,.582732E-01
980,163,66,506504.6249,4599096.096,.283026
981,163,66,506538.4047,4599097.859,.161365
982,163,66,506571.5014,4599099.506,.150017
983,163,67,506604.8886,4599100.850,.361316
984,163,67,506638.7369,4599101.927,.218027
985,163,67,506672.8717,4599102.825,.999628
986,163,68,506706.9890,4599103.785,.782744
987,163,68,506740.8334,4599104.987,.783694
988,163,75,507378.4951,4599120.802,.743429E-01
989,163,75,507410.4430,4599124.228,.431705E-01
990,162,75,507441.0122,4599131.272,.441300E-01
991,162,75,507470.4293,4599140.688,.112102
992,162,76,507499.7049,4599150.632,.110625
993,162,76,507529.8484,4599159.290,.949730E-01
994,162,76,507561.5337,4599165.587,.170479
995,162,77,507594.7934,4599168.491,.129473
996,162,77,507629.2924,4599168.244,.654694E-01
997,162,84,508299.5959,4599155.219,.110973E-02
998,162,84,508332.4075,4599154.042,.721754E-02
999,162,84,508365.4351,4599153.435,.874146E-01
1000,162,85,508398.6912,4599153.993,.143791
1001,162,85,508432.3598,4599155.816,.143808
1002,162,85,508466.5414,4599158.688,.135691
1003,162,86,508501.1788,4599161.950,.141437
1004,162,86,508536.0338,4599164.749,.141431
1005,162,86,508570.3582,4599166.562,.141447
1006,162,87,508604.1755,4599167.138,.143019
1007,162,87,508637.7906,4599166.706,.142648
1008,162,87,508671.1430,4599165.702,.232173
1009,162,88,508703.9629,4599165.245,.232595
1010,162,88,508736.2852,4599166.212,.172873
1011,162,88,508768.5825,4599168.460,.127523
1012,162,89,508801.7693,4599171.207,.289125E-01
1013,162,89,508835.9364,4599173.546,.130547E-01
1014,162,89,508870.6907,4599175.091,.934169E-05
1015,162,90,508905.6499,4599176.079,.144845E-06
1016,162,90,508940.6751,4599177.445,.243981
1017,162,90,508975.3393,4599179.863,.246077
1018,162,91,509009.2884,4599183.666,.241790
1019,162,94,509311.1205,4599207.422,.594158E-03
1020,162,94,509343.0302,4599209.095,.226788E-03
1021,162,94,509375.4963,4599210.943,.225889E-03
1022,162,95,509408.7700,4599212.910,.644618E-08
1023,162,95,509442.8732,4599214.810,.00000
1024,162,96,509477.4188,4599216.536,.00000
1025,162,96,509511.7404,4599217.942,.00000
1026,162,96,509545.5790,4599218.832,.00000
1027,162,97,509579.9353,4599219.144,.00000
1028,162,97,509615.3034,4599219.050,.00000
1029,162,97,509651.3799,4599218.759,.00000
1030,162,98,509687.7205,4599218.508,.714142E-04
1031,162,98,509723.9712,4599218.630,.767243E-03
1032,162,98,509759.7637,4599219.426,.192963E-02
1033,162,99,509795.2089,4599220.837,.146110
1034,162,99,509830.6714,4599222.686,.111170
1035,162,99,509866.2556,4599224.633,.111007
1036,162,100,509901.8030,4599226.266,.112668
1037,162,100,509936.9774,4599227.355,.112532
1038,162,100,509971.8871,4599227.935,.112556
1039,162,101,510006.5446,4599228.100,.121434
1040,162,101,510040.7646,4599228.283,.121476
1041,162,101,510074.2922,4599229.132,.121476
1042,161,102,510107.0077,4599230.988,.140278
1043,161,102,510139.1664,4599233.671,.141196
1044,161,102,510172.0031,4599236.626,.272537
1045,161,103,510206.0426,4599239.056,.132324
1046,161,103,510240.6654,4599240.315,.132339
1047,161,103,510274.6799,4599240.084,.132353
1048,161,104,510307.9699,4599239.079,.809454E-01
1049,161,104,510340.5135,4599237.988,.809491E-01
1050,161,104,510372.3638,4599237.595,.808603E-01
1051,161,105,510403.8707,4599238.192,.765379E-01
1052,161,105,510435.9247,4599239.745,.529631E-01
1053,161,105,510468.5815,4599241.975,.497588E-01
1054,161,106,510501.5811,4599244.716,.113422
1055,161,106,510534.6585,4599247.459,.168975
1056,161,106,510567.6574,4599249.731,.167720
1057,161,107,510600.2152,4599251.144,.132322
1058,161,107,510632.4432,4599251.639,.457567E-01
1059,161,107,510665.0204,4599251.456,.114487E-05
1060,161,108,510698.4836,4599250.895,.719884E-03
1061,161,108,510732.8978,4599250.365,.225955E-01
1062,161,108,510767.7397,4599250.129,.492869E-03
1063,161,109,510802.8152,4599250.402,.727136E-03
1064,161,109,510837.7003,4599251.263,.304181E-01
1065,161,109,510872.2316,4599252.457,.158215
1066,161,110,510906.6275,4599253.491,.141677
1067,161,110,510941.2615,4599253.906,.169048
1068,161,110,510976.1872,4599253.485,.151151
1069,161,111,511011.2177,4599252.223,.624067E-02
1070,161,111,511045.9181,4599250.544,.158738E-03
1071,161,112,511079.6486,4599249.429,.892480E-03
1072,161,112,511112.9557,4599249.363,.463874E-01
1073,161,112,511146.6499,4599250.375,.154066E-01
1074,161,113,511180.8992,4599252.092,.116951
1075,161,113,511214.9984,4599254.117,.438796E-01
1076,161,113,511248.4808,4599255.904,.790769E-01
1077,161,114,511281.5600,4599257.115,.192953
1078,161,114,511314.7265,4599257.546,.502174
1079,161,114,511347.9528,4599257.071,.505152
1080,161,115,511380.7157,4599255.956,.527899
1081,161,115,511412.8656,4599254.978,.518355
1082,161,115,511445.2809,4599254.979,.471335
1083,161,116,511478.3377,4599256.408,.522858
1084,161,116,511511.7671,4599258.882,.470558
1085,161,116,511544.8408,4599261.250,.419080
1086,161,117,511577.2557,4599262.252,.114976
1087,161,117,511609.0479,4599261.231,.259302E-01
1088,161,117,511640.4621,4599258.352,.485497E-02
1089,161,117,511672.0778,4599254.040,.433834
1090,161,118,511704.0671,4599249.270,.838356
1091,161,118,511736.1317,4599245.567,.754004
1092,161,118,511767.3561,4599244.247,.516158
1093,161,119,511797.3039,4599246.265,.489972
1094,161,119,511825.6431,4599251.769,.961667E-01
1095,161,119,511853.1691,4599259.781,.142218
1096,161,120,511881.4375,4599268.005,.742073
1097,161,120,511911.0661,4599274.676,.396944
1098,161,120,511941.8974,4599277.380,.275728
1099,161,120,511972.3173,4599275.345,.737751
1100,161,121,512001.0179,4599268.468,.838127
1101,161,121,512027.7669,4599257.680,.872931
1102,161,126,512508.7423,4599293.949,.387923
1103,161,126,512539.0316,4599303.896,.454668
1104,161,126,512570.7136,4599310.288,.663936
1105,161,127,512603.4212,4599313.866,.768736
1106,161,127,512636.6435,4599315.489,.827246
1107,161,127,512670.0036,4599316.208,.826507
1108,161,128,512702.9577,4599316.445,.839031
1109,161,128,512735.5260,4599316.545,.829810
1110,161,128,512768.1145,4599316.990,.838283
1111,161,129,512801.4793,4599318.053,.829328
1112,161,129,512835.7413,4599319.866,.631041
1113,161,129,512870.2278,4599322.468,.144395
1114,161,130,512904.1383,4599325.520,.356553E-06
1115,161,130,512937.2644,4599328.204,.354074E-06
1116,160,130,512970.1689,4599330.004,.407353E-03
1117,160,131,513003.2922,4599330.810,.00000
1118,160,131,513036.8769,4599330.849,.353601E-05
1119,160,131,513070.8837,4599330.368,.156127E-04
1120,161,132,513105.2844,4599329.776,.271288E-02
1121,161,132,513139.5027,4599329.521,.254747E-01
1122,161,132,513173.0638,4599329.809,.255036E-01
1123,160,133,513205.7837,4599330.540,.696703E-02
1124,160,133,513237.9365,4599331.440,.674096E-02
1125,160,133,513269.8895,4599332.240,.595754E-02
1126,160,134,513302.3668,4599332.744,.203025E-02
1127,160,134,513335.7917,4599332.903,.230556E-05
1128,160,134,513369.7203,4599332.921,.682705E-01
1129,160,135,513402.8791,4599333.102,.338538E-02
1130,160,135,513434.3441,4599333.542,.300646E-03
1131,160,135,513464.8696,4599334.078,.139671
1132,160,136,513495.4712,4599334.679,.958644E-01
1133,160,136,513527.1104,4599335.531,.105028
1134,160,136,513559.6691,4599336.914,.164387
1135,160,137,513592.7713,4599338.877,.165866
1136,160,137,513625.4855,4599341.266,.171915
1137,160,137,513657.5437,4599343.666,.181675E-01
1138,160,138,513689.5028,4599345.749,.809847E-03
1139,160,143,514248.7214,4599368.534,.123107E-01
1140,160,144,514282.6359,4599370.961,.00000
1141,160,144,514315.4330,4599373.197,.00000
1142,160,144,514347.2288,4599374.524,.00000
1143,160,145,514378.9853,4599374.630,.00000
1144,160,145,514411.7774,4599373.580,.00000
1145,160,145,514446.3415,4599371.772,.00000
1146,160,146,514482.2687,4599370.290,.00000
1147,160,148,514691.9087,4599380.328,.123387E-07
1148,160,148,514722.4916,4599381.022,.496807E-08
1149,160,148,514754.7638,4599382.584,.160364E-09
1150,160,149,514787.5800,4599385.196,.00000
1151,160,149,514820.2683,4599388.398,.00000
1152,160,149,514853.2196,4599391.672,.296770E-08
1153,160,150,514886.4402,4599394.328,.788452E-06
1154,160,150,514919.6654,4599395.857,.931034E-06
1155,186,62,506066.0410,4596629.633,-999.000
1156,186,62,506099.8108,4596623.854,-999.000
1157,186,62,506131.9214,4596613.297,-999.000
1158,187,64,506161.4486,4596596.588,.00000
1159,187,64,506187.4137,4596574.571,.00000
1160,187,64,506209.7261,4596549.120,.00000
1161,187,64,506230.6386,4596523.031,.965422E-06
1162,189,65,506252.3311,4596497.936,.269573E-01
1163,189,65,506276.7260,4596474.742,.893645E-04
1164,190,66,506531.4223,4596367.252,.395724E-03
1165,190,66,506566.7319,4596361.647,.475797E-02
1166,190,67,506602.1217,4596357.453,.167241
1167,190,67,506636.6415,4596354.609,.167223
1168,190,67,506670.3091,4596353.051,.146912
1169,190,68,506703.5180,4596352.668,.332847E-03
1170,190,68,506736.9915,4596353.295,.136876
1171,190,68,506771.1907,4596354.664,.126894
1172,190,69,506806.3407,4596356.565,.177043E-01
1173,190,69,506841.9164,4596358.823,.492480
1174,190,70,506877.7651,4596360.840,.452992
1175,190,81,508023.4896,4596396.672,.868484E-01
1176,190,81,508058.4268,4596389.523,.930085E-01
1177,190,82,508092.3678,4596382.780,.814705E-01
1178,190,82,508125.5890,4596377.579,.827952E-01
1179,190,82,508158.5530,4596374.091,.877319E-01
1180,190,83,508191.4476,4596372.791,.109597
1181,190,83,508224.3371,4596374.119,.813244E-01
1182,190,83,508256.9026,4596378.285,.294008E-01
1183,190,84,508288.7492,4596385.432,.321659E-01
1184,190,84,508319.6317,4596395.427,.851393E-02
1185,190,84,508349.3715,4596408.484,.883123E-03
1186,190,85,508377.6342,4596424.810,.231748E-03
1187,189,85,508403.9562,4596444.267,.329720E-03
1188,189,85,508427.9135,4596466.433,.299290E-03
1189,189,85,508448.6131,4596490.436,.127415E-02
1190,189,85,508465.8027,4596516.361,.142491E-02
1191,188,86,508479.7434,4596543.841,.196523E-02
1192,188,86,508491.6669,4596571.444,.583898E-02
1193,188,86,508506.8971,4596596.650,.227224E-01
1194,188,86,508528.1354,4596616.946,.573518E-01
1195,188,86,508555.9215,4596629.596,.394409E-01
1196,187,87,508587.2251,4596633.190,.150042E-01
1197,188,87,508617.7758,4596628.530,.193111E-02
1198,188,87,508645.5594,4596619.088,.976246E-05
1199,188,87,508669.0252,4596607.506,.716911E-07
1200,188,88,508689.5316,4596595.736,.670945E-08
1201,188,88,508709.2181,4596584.722,.114015E-06
1202,188,88,508730.7447,4596574.737,.928497E-05
